Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
proton transmembrane transport (GO:1902600)	1/37	0.5267725319202946	0.6275441433158231	0	0	1.3620161514898357	0.8730339003110233	SLC36A1
regulation of protein autophosphorylation (GO:0031952)	1/37	0.5267725319202946	0.6275441433158231	0	0	1.3620161514898357	0.8730339003110233	VEGFA
glutamine family amino acid metabolic process (GO:0009064)	1/37	0.5267725319202946	0.6275441433158231	0	0	1.3620161514898357	0.8730339003110233	GLUL
ncRNA metabolic process (GO:0034660)	1/37	0.5267725319202946	0.6275441433158231	0	0	1.3620161514898357	0.8730339003110233	PIWIL4
negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)	1/37	0.5267725319202946	0.6275441433158231	0	0	1.3620161514898357	0.8730339003110233	CDKN2C
negative regulation of stress-activated MAPK cascade (GO:0032873)	1/37	0.5267725319202946	0.6275441433158231	0	0	1.3620161514898357	0.8730339003110233	SIRPA
neural crest cell migration (GO:0001755)	1/37	0.5267725319202946	0.6275441433158231	0	0	1.3620161514898357	0.8730339003110233	SEMA3A
nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)	1/37	0.5267725319202946	0.6275441433158231	0	0	1.3620161514898357	0.8730339003110233	POLD3
phagosome maturation (GO:0090382)	1/37	0.5267725319202946	0.6275441433158231	0	0	1.3620161514898357	0.8730339003110233	ATP6V1B2
phospholipid biosynthetic process (GO:0008654)	1/37	0.5267725319202946	0.6275441433158231	0	0	1.3620161514898357	0.8730339003110233	SGMS2
positive regulation of cytokinesis (GO:0032467)	1/37	0.5267725319202946	0.6275441433158231	0	0	1.3620161514898357	0.8730339003110233	CDC42
positive regulation of exocytosis (GO:0045921)	1/37	0.5267725319202946	0.6275441433158231	0	0	1.3620161514898357	0.8730339003110233	RAB27A
metal ion transport (GO:0030001)	2/88	0.5279797458483543	0.6286715353233863	0	0	1.140236064041136	0.7282657594869192	SLC11A1;CCL5
negative regulation of Wnt signaling pathway (GO:0030178)	4/191	0.5330757956234029	0.6341381668289933	0	0	1.048614487117161	0.6596746276184585	TLE1;HMGXB4;LRP1;PTPRO
transcription initiation from RNA polymerase II promoter (GO:0006367)	3/140	0.5331324391762071	0.6341381668289933	0	0	1.0735442828513118	0.6752436876038327	KAT2B;HDAC9;POLR2K
regulation of type I interferon production (GO:0032479)	2/89	0.5340648677092055	0.6341381668289933	0	0	1.1270721423207994	0.7069424451722377	XRCC6;POLR2K
regulation of axon extension (GO:0030516)	1/38	0.5362545991690822	0.6341381668289933	0	0	1.3251371672424304	0.825754232965137	SEMA3A
regulation of cell communication (GO:0010646)	1/38	0.5362545991690822	0.6341381668289933	0	0	1.3251371672424304	0.825754232965137	UGCG
regulation of phosphoprotein phosphatase activity (GO:0043666)	1/38	0.5362545991690822	0.6341381668289933	0	0	1.3251371672424304	0.825754232965137	MASTL
response to cAMP (GO:0051591)	1/38	0.5362545991690822	0.6341381668289933	0	0	1.3251371672424304	0.825754232965137	AQP9
histone exchange (GO:0043486)	1/38	0.5362545991690822	0.6341381668289933	0	0	1.3251371672424304	0.825754232965137	KNL1
lymphocyte proliferation (GO:0046651)	1/38	0.5362545991690822	0.6341381668289933	0	0	1.3251371672424304	0.825754232965137	FLT3
synaptic vesicle endocytosis (GO:0048488)	1/38	0.5362545991690822	0.6341381668289933	0	0	1.3251371672424304	0.825754232965137	MX2
negative regulation of G0 to G1 transition (GO:0070317)	1/38	0.5362545991690822	0.6341381668289933	0	0	1.3251371672424304	0.825754232965137	APAF1
positive regulation of cell development (GO:0010720)	1/38	0.5362545991690822	0.6341381668289933	0	0	1.3251371672424304	0.825754232965137	TYROBP
positive regulation of potassium ion transport (GO:0043268)	1/38	0.5362545991690822	0.6341381668289933	0	0	1.3251371672424304	0.825754232965137	FLNA
positive regulation of production of molecular mediator of immune response (GO:0002702)	1/38	0.5362545991690822	0.6341381668289933	0	0	1.3251371672424304	0.825754232965137	CD86
positive regulation of cellular catabolic process (GO:0031331)	3/141	0.5379409937837231	0.6358203997149449	0	0	1.0657102179388895	0.6607471576041576	LRRK2;PRKCD;TNFRSF1B
cellular amino acid catabolic process (GO:0009063)	2/90	0.540096121226522	0.6374298002722418	0	0	1.1142074006395615	0.6863608429191129	HAL;GLUL
negative regulation of protein kinase activity (GO:0006469)	2/90	0.540096121226522	0.6374298002722418	0	0	1.1142074006395615	0.6863608429191129	PTPRO;TRIB1
protein complex oligomerization (GO:0051259)	2/90	0.540096121226522	0.6374298002722418	0	0	1.1142074006395615	0.6863608429191129	EHD4;ATL3
Ras protein signal transduction (GO:0007265)	3/142	0.5427212256334847	0.6394788932602521	0	0	1.0579888733849192	0.6465999376436959	GRAP2;PLD1;RASGRP3
regulation of cellular component biogenesis (GO:0044087)	1/39	0.5455471388145553	0.6394788932602521	0	0	1.290199182165941	0.7818169195268914	CD36
regulation of nitric-oxide synthase activity (GO:0050999)	1/39	0.5455471388145553	0.6394788932602521	0	0	1.290199182165941	0.7818169195268914	FCER2
DNA integrity checkpoint signaling (GO:0031570)	1/39	0.5455471388145553	0.6394788932602521	0	0	1.290199182165941	0.7818169195268914	DOT1L
DNA replication-independent nucleosome assembly (GO:0006336)	1/39	0.5455471388145553	0.6394788932602521	0	0	1.290199182165941	0.7818169195268914	KNL1
endothelial cell migration (GO:0043542)	1/39	0.5455471388145553	0.6394788932602521	0	0	1.290199182165941	0.7818169195268914	VEGFA
regulation of protein targeting to mitochondrion (GO:1903214)	1/39	0.5455471388145553	0.6394788932602521	0	0	1.290199182165941	0.7818169195268914	LRRK2
regulation of T cell differentiation (GO:0045580)	1/39	0.5455471388145553	0.6394788932602521	0	0	1.290199182165941	0.7818169195268914	PRDM1
regulation of viral entry into host cell (GO:0046596)	1/39	0.5455471388145553	0.6394788932602521	0	0	1.290199182165941	0.7818169195268914	CD4
membrane protein proteolysis (GO:0033619)	1/39	0.5455471388145553	0.6394788932602521	0	0	1.290199182165941	0.7818169195268914	CTSH
negative regulation of secretion by cell (GO:1903531)	1/39	0.5455471388145553	0.6394788932602521	0	0	1.290199182165941	0.7818169195268914	TNFRSF1B
nucleotide-excision repair, DNA incision (GO:0033683)	1/39	0.5455471388145553	0.6394788932602521	0	0	1.290199182165941	0.7818169195268914	POLD3
odontogenesis (GO:0042476)	1/39	0.5455471388145553	0.6394788932602521	0	0	1.290199182165941	0.7818169195268914	AQP3
positive regulation of intracellular transport (GO:0032388)	1/39	0.5455471388145553	0.6394788932602521	0	0	1.290199182165941	0.7818169195268914	SPAG5
negative regulation of DNA-binding transcription factor activity (GO:0043433)	3/143	0.5474728150052925	0.6414241537009018	0	0	1.0503778337531486	0.6327922181567863	FLNA;TRIB1;HAVCR2
regulation of endothelial cell proliferation (GO:0001936)	2/92	0.5519959201733597	0.6457816347659209	0	0	1.0893355667225013	0.6472991238877059	PRKCA;VEGFA
retinoid metabolic process (GO:0001523)	2/92	0.5519959201733597	0.6457816347659209	0	0	1.0893355667225013	0.6472991238877059	SCPEP1;LRP1
negative regulation of mitotic cell cycle phase transition (GO:1901991)	2/92	0.5519959201733597	0.6457816347659209	0	0	1.0893355667225013	0.6472991238877059	GPR132;CDKN2C
carboxylic acid metabolic process (GO:0019752)	1/40	0.5546539299425273	0.6463810305423069	0	0	1.257052888631836	0.7409206862231538	SLC2A3
response to organonitrogen compound (GO:0010243)	1/40	0.5546539299425273	0.6463810305423069	0	0	1.257052888631836	0.7409206862231538	RNF5
negative regulation of blood coagulation (GO:0030195)	1/40	0.5546539299425273	0.6463810305423069	0	0	1.257052888631836	0.7409206862231538	PLAUR
negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)	1/40	0.5546539299425273	0.6463810305423069	0	0	1.257052888631836	0.7409206862231538	TLE1
negative regulation of protein kinase B signaling (GO:0051898)	1/40	0.5546539299425273	0.6463810305423069	0	0	1.257052888631836	0.7409206862231538	PTPRJ
organic hydroxy compound transport (GO:0015850)	1/40	0.5546539299425273	0.6463810305423069	0	0	1.257052888631836	0.7409206862231538	AQP9
positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	1/40	0.5546539299425273	0.6463810305423069	0	0	1.257052888631836	0.7409206862231538	EIF5A
positive regulation of wound healing (GO:0090303)	1/40	0.5546539299425273	0.6463810305423069	0	0	1.257052888631836	0.7409206862231538	HBEGF
regulation of epithelial cell proliferation (GO:0050678)	2/93	0.5578639948695511	0.6498077465614394	0	0	1.0773096250483185	0.6287610790901997	GRN;VEGFA
regulation of mRNA stability (GO:0043488)	3/146	0.5615527498270061	0.6533066907618561	0	0	1.0281834034982649	0.5933127854548814	SLC11A1;PRKCD;PRKCA
acylglycerol metabolic process (GO:0006639)	1/41	0.5635786763875099	0.6533066907618561	0	0	1.2255639097744362	0.7027975826751305	DGKD
regulation of G0 to G1 transition (GO:0070316)	1/41	0.5635786763875099	0.6533066907618561	0	0	1.2255639097744362	0.7027975826751305	APAF1
regulation of mitochondrial membrane potential (GO:0051881)	1/41	0.5635786763875099	0.6533066907618561	0	0	1.2255639097744362	0.7027975826751305	LRRK2
endosome organization (GO:0007032)	1/41	0.5635786763875099	0.6533066907618561	0	0	1.2255639097744362	0.7027975826751305	RAB27A
regulation of release of cytochrome c from mitochondria (GO:0090199)	1/41	0.5635786763875099	0.6533066907618561	0	0	1.2255639097744362	0.7027975826751305	PLAUR
gluconeogenesis (GO:0006094)	1/41	0.5635786763875099	0.6533066907618561	0	0	1.2255639097744362	0.7027975826751305	PGAM1
regulation of viral transcription (GO:0046782)	1/41	0.5635786763875099	0.6533066907618561	0	0	1.2255639097744362	0.7027975826751305	POLR2K
visual system development (GO:0150063)	1/41	0.5635786763875099	0.6533066907618561	0	0	1.2255639097744362	0.7027975826751305	ITGAM
positive regulation of cation transmembrane transport (GO:1904064)	1/41	0.5635786763875099	0.6533066907618561	0	0	1.2255639097744362	0.7027975826751305	FLNA
endomembrane system organization (GO:0010256)	4/199	0.5655091050139022	0.6552292995593771	0	0	1.0051800051800053	0.57298163530056	CDC42;ATL3;LRRK2;MYOF
ATP-dependent chromatin remodeling (GO:0043044)	1/42	0.5723250081760993	0.6609023812670816	0	0	1.1956109786661777	0.6672086177360089	ACTB
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	1/42	0.5723250081760993	0.6609023812670816	0	0	1.1956109786661777	0.6672086177360089	LGALS3
regulation of nervous system development (GO:0051960)	1/42	0.5723250081760993	0.6609023812670816	0	0	1.1956109786661777	0.6672086177360089	TNFRSF1B
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	1/42	0.5723250081760993	0.6609023812670816	0	0	1.1956109786661777	0.6672086177360089	VCAM1
histone H3 acetylation (GO:0043966)	1/42	0.5723250081760993	0.6609023812670816	0	0	1.1956109786661777	0.6672086177360089	KAT2B
translesion synthesis (GO:0019985)	1/42	0.5723250081760993	0.6609023812670816	0	0	1.1956109786661777	0.6672086177360089	POLD3
nucleic acid-templated transcription (GO:0097659)	1/42	0.5723250081760993	0.6609023812670816	0	0	1.1956109786661777	0.6672086177360089	POLR2K
calcium ion homeostasis (GO:0055074)	2/97	0.5807867152223382	0.6672833769082507	0	0	1.0317376355461518	0.5606170216036428	CCL5;TMTC2
glycosaminoglycan biosynthetic process (GO:0006024)	2/97	0.5807867152223382	0.6672833769082507	0	0	1.0317376355461518	0.5606170216036428	VCAN;CHST15
anion transport (GO:0006820)	1/43	0.5808964833002116	0.6672833769082507	0	0	1.1670843776106934	0.6339400525591269	SLC4A1
regulation of carbohydrate catabolic process (GO:0043470)	1/43	0.5808964833002116	0.6672833769082507	0	0	1.1670843776106934	0.6339400525591269	PGAM1
regulation of cell-cell adhesion (GO:0022407)	1/43	0.5808964833002116	0.6672833769082507	0	0	1.1670843776106934	0.6339400525591269	JAG1
regulation of cell-substrate adhesion (GO:0010810)	1/43	0.5808964833002116	0.6672833769082507	0	0	1.1670843776106934	0.6339400525591269	PTPRO
cellular response to glucose starvation (GO:0042149)	1/43	0.5808964833002116	0.6672833769082507	0	0	1.1670843776106934	0.6339400525591269	CPEB4
DNA synthesis involved in DNA repair (GO:0000731)	1/43	0.5808964833002116	0.6672833769082507	0	0	1.1670843776106934	0.6339400525591269	POLD3
regulation of purine nucleotide metabolic process (GO:1900542)	1/43	0.5808964833002116	0.6672833769082507	0	0	1.1670843776106934	0.6339400525591269	PGAM1
signal release from synapse (GO:0099643)	1/43	0.5808964833002116	0.6672833769082507	0	0	1.1670843776106934	0.6339400525591269	NAAA
lipid modification (GO:0030258)	1/43	0.5808964833002116	0.6672833769082507	0	0	1.1670843776106934	0.6339400525591269	DGKD
regulation of neuron apoptotic process (GO:0043523)	2/98	0.5863794087899814	0.6729401786589786	0	0	1.0209380234505863	0.5449647144038566	GRN;CPEB4
regulation of peptidyl-serine phosphorylation (GO:0033135)	2/98	0.5863794087899814	0.6729401786589786	0	0	1.0209380234505863	0.5449647144038566	CNKSR3;VEGFA
antibacterial humoral response (GO:0019731)	1/44	0.5892965888662274	0.6734019815872962	0	0	1.1398845952089527	0.602800241173495	RNASE6
branching morphogenesis of an epithelial tube (GO:0048754)	1/44	0.5892965888662274	0.6734019815872962	0	0	1.1398845952089527	0.602800241173495	VEGFA
cardiac ventricle morphogenesis (GO:0003208)	1/44	0.5892965888662274	0.6734019815872962	0	0	1.1398845952089527	0.602800241173495	JAG1
metal ion homeostasis (GO:0055065)	1/44	0.5892965888662274	0.6734019815872962	0	0	1.1398845952089527	0.602800241173495	TMTC2
mRNA stabilization (GO:0048255)	1/44	0.5892965888662274	0.6734019815872962	0	0	1.1398845952089527	0.602800241173495	SLC11A1
neurotransmitter secretion (GO:0007269)	1/44	0.5892965888662274	0.6734019815872962	0	0	1.1398845952089527	0.602800241173495	NAAA
positive regulation of cell division (GO:0051781)	1/44	0.5892965888662274	0.6734019815872962	0	0	1.1398845952089527	0.602800241173495	CDC42
positive regulation of potassium ion transmembrane transport (GO:1901381)	1/44	0.5892965888662274	0.6734019815872962	0	0	1.1398845952089527	0.602800241173495	FLNA
protein K63-linked ubiquitination (GO:0070534)	1/44	0.5892965888662274	0.6734019815872962	0	0	1.1398845952089527	0.602800241173495	RNF5
dephosphorylation (GO:0016311)	3/153	0.593353118863446	0.6773950812225982	0	0	0.9798488664987406	0.5114473804651891	PTPN18;PTPRO;PTPRJ
positive regulation of Wnt signaling pathway (GO:0030177)	3/153	0.593353118863446	0.6773950812225982	0	0	0.9798488664987406	0.5114473804651891	LRRK2;FAM53B;TLR2
regulation of protein kinase B signaling (GO:0051896)	4/207	0.5966693450370613	0.679907587186349	0	0	0.965168930686172	0.49840568812410146	CD86;FLT3;PTPRJ;HBEGF
organic acid transport (GO:0015849)	2/100	0.5973987497501393	0.679907587186349	0	0	1.0	0.5151704660209663	SLC36A1;SLC7A7
chromosome condensation (GO:0030261)	1/45	0.5975287425977955	0.679907587186349	0	0	1.1139211665527455	0.573616925694338	BANF1
zymogen activation (GO:0031638)	1/45	0.5975287425977955	0.679907587186349	0	0	1.1139211665527455	0.573616925694338	CTSH
neural crest cell development (GO:0014032)	1/45	0.5975287425977955	0.679907587186349	0	0	1.1139211665527455	0.573616925694338	SEMA3A
positive regulation of chemotaxis (GO:0050921)	1/45	0.5975287425977955	0.679907587186349	0	0	1.1139211665527455	0.573616925694338	VEGFA
positive regulation of nervous system development (GO:0051962)	1/45	0.5975287425977955	0.679907587186349	0	0	1.1139211665527455	0.573616925694338	IL1RAP
positive regulation of cell cycle process (GO:0090068)	2/101	0.6028253625539469	0.6856107238107655	0	0	0.9898482310542612	0.5009896466809955	CDC42;SPAG5
mitotic cell cycle phase transition (GO:0044772)	4/209	0.6042489304882953	0.6864943882921546	0	0	0.9556541019955654	0.4814289393874674	GPR132;CDKN2C;CCNE2;MASTL
alpha-amino acid metabolic process (GO:1901605)	1/46	0.6055962944021247	0.6864943882921546	0	0	1.0891116680590365	0.5462349128751961	GLUL
regulation of cellular protein localization (GO:1903827)	1/46	0.6055962944021247	0.6864943882921546	0	0	1.0891116680590365	0.5462349128751961	LCP1
establishment of protein localization to extracellular region (GO:0035592)	1/46	0.6055962944021247	0.6864943882921546	0	0	1.0891116680590365	0.5462349128751961	RAB8A
regulation of synaptic transmission, glutamatergic (GO:0051966)	1/46	0.6055962944021247	0.6864943882921546	0	0	1.0891116680590365	0.5462349128751961	LRRK2
regulation of telomerase activity (GO:0051972)	1/46	0.6055962944021247	0.6864943882921546	0	0	1.0891116680590365	0.5462349128751961	MAP2K7
postreplication repair (GO:0006301)	1/46	0.6055962944021247	0.6864943882921546	0	0	1.0891116680590365	0.5462349128751961	POLD3
protein O-linked glycosylation (GO:0006493)	2/102	0.6081966182997725	0.6887941024917537	0	0	0.9798994974874372	0.4872619470693176	TMTC2;ST6GALNAC4
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	2/102	0.6081966182997725	0.6887941024917537	0	0	0.9798994974874372	0.4872619470693176	LRRK2;TRIB1
regulation of cellular metabolic process (GO:0031323)	1/47	0.6135025272987217	0.6928496208012742	0	0	1.06538084341288	0.5205140725691779	ARF1
regulation of protein localization to nucleus (GO:1900180)	1/47	0.6135025272987217	0.6928496208012742	0	0	1.06538084341288	0.5205140725691779	GLUL
epithelial to mesenchymal transition (GO:0001837)	1/47	0.6135025272987217	0.6928496208012742	0	0	1.06538084341288	0.5205140725691779	SNAI1
regulation of wound healing (GO:0061041)	1/47	0.6135025272987217	0.6928496208012742	0	0	1.06538084341288	0.5205140725691779	HBEGF
histone deacetylation (GO:0016575)	1/47	0.6135025272987217	0.6928496208012742	0	0	1.06538084341288	0.5205140725691779	HDAC9
